variant,seed,generation,evaluations,best_fitness,mean_fitness,std_fitness,worst_fitness,best_body_size
mutation_only,1,73,3700,12.548808848170152,12.655956337819898,0.0618658886704551,12.72736184954957,13
mutation_only,1,74,3750,12.548808848170152,12.650708866064578,0.062099345912601356,12.719090595827293,13
mutation_only,1,75,3800,12.548808848170152,12.648874291139025,0.06140312322603526,12.719090595827293,13
mutation_only,1,76,3850,12.548808848170152,12.647197879411292,0.06060221222331583,12.693737745050923,13
mutation_only,1,77,3900,12.548808848170152,12.643954199918898,0.06119228318476612,12.693737745050923,13
mutation_only,1,78,3950,12.548808848170152,12.634737867709099,0.06336975307302875,12.693737745050923,13
mutation_only,1,79,4000,12.548808848170152,12.63183928977148,0.06391697793174896,12.693737745050923,13
mutation_only,1,80,4050,12.548808848170152,12.630511771861455,0.0633039519953173,12.693737745050923,13
mutation_only,1,81,4100,12.548808848170152,12.626443839211635,0.06296746370978515,12.693737745050923,13
mutation_only,1,82,4150,12.548808848170152,12.62354526127402,0.06313853160630807,12.693737745050923,13
mutation_only,1,83,4200,12.548808848170152,12.618956730227245,0.061832573404535324,12.693737745050923,13
mutation_only,1,84,4250,12.548808848170152,12.610996361769782,0.059134728244437704,12.693737745050923,13
mutation_only,1,85,4300,12.548808848170152,12.598232695307118,0.05450282927965394,12.693737745050923,13
mutation_only,1,86,4350,12.548808848170152,12.592316646350316,0.048945451414840004,12.693737745050923,13
mutation_only,1,87,4400,12.548808848170152,12.584662109331383,0.04491729074857395,12.66770782520313,13
mutation_only,1,88,4450,12.548808848170152,12.581635373475473,0.042537872055991494,12.66770782520313,13
